method,collision,path_length,clearance,planning_time,success,trial,difficulty,coverage,adaptivity
ensemble,False,86.74815607873938,1.4628760681416688,0.6288369620895996,True,234,hard,,
learnable_cp,False,81.8083253243827,1.0215815957201182,0.38154620833601616,True,234,hard,0.9452987510747954,1.0730798913211914
naive,False,61.11676897921332,1.130567381129496,0.12769653255700847,True,235,moderate,,
ensemble,False,71.81883008521704,1.9188073088747328,0.596064631040512,True,235,moderate,,
learnable_cp,False,66.27054995174842,1.7004406298043668,0.37174285287642234,True,235,moderate,0.9573911360322928,0.7169763784804969
naive,False,64.58252176128924,2.157227105423818,0.11845026740106257,True,236,easy,,
ensemble,True,69.79498898663415,3.9760083912913196,0.560118258271041,False,236,easy,,
learnable_cp,False,67.2976063196326,3.63054832031911,0.2935998319433376,True,236,easy,0.943265894071961,0.35149741517772704
naive,False,68.43835891832416,2.1174579413154087,0.09528740447048674,True,237,easy,,
ensemble,False,72.83931974162505,4.4854462463253695,0.5443871248961644,True,237,easy,,
learnable_cp,False,70.35499433289117,3.6160918888870093,0.30319360631573433,True,237,easy,0.9567358152117256,0.3627382344745056
naive,True,61.080888196290175,0.7070619994207964,0.12887950356224928,False,238,hard,,
ensemble,False,66.51321259956958,1.1101227415350023,0.655340941262796,True,238,hard,,
learnable_cp,True,63.7944506699156,1.239806074773052,0.40562333622143126,False,238,hard,0.9541129386401028,1.0843447133909134
naive,True,59.78180096453281,1.9944495933540045,0.1166380933041624,False,239,easy,,
ensemble,False,65.14852485921107,4.3146030713086985,0.5765861214988431,True,239,easy,,
learnable_cp,False,62.12077761668589,3.753568920941951,0.3490900870424976,True,239,easy,0.9361674939620426,0.35342912307869817
naive,True,60.911684094021304,0.1,0.12540481541478518,False,240,extreme,,
ensemble,False,71.65711928005848,1.0124342081802502,0.7196239544410029,True,240,extreme,,
learnable_cp,False,64.15696403011916,0.7598878057922696,0.4277909020319942,True,240,extreme,0.9521600734471467,1.3410966688215555
naive,False,73.32684821117309,0.8626829911956583,0.154148325732848,True,241,hard,,
ensemble,True,83.23999136141646,1.472697998883118,0.6535256429879625,False,241,hard,,
learnable_cp,False,77.39599518673687,1.2048559658272526,0.41039771070902736,True,241,hard,0.9587036426724667,1.117769416340672
naive,True,58.34780309776147,0.7881495742289699,0.11095802597211762,False,242,moderate,,
ensemble,False,71.64024468639822,1.8922603542446095,0.6163985052031563,True,242,moderate,,
learnable_cp,False,64.63832162976345,1.385694341968573,0.33734597642846836,True,242,moderate,0.9715764588515622,0.6542701325645386
naive,False,60.53286256663721,1.133650338074248,0.14944335743216358,True,243,moderate,,
ensemble,True,64.95794615625249,1.9130523939750301,0.6164413338515765,False,243,moderate,,
learnable_cp,False,64.20155570218563,2.0376147514259975,0.3582026758377821,True,243,moderate,0.9497831263375631,0.7053669468121961
naive,False,66.41235564454995,1.0213381993799744,0.12763948365417044,True,244,moderate,,
ensemble,False,71.18641709523529,2.2408771509793617,0.6106114073851735,True,244,moderate,,
learnable_cp,False,65.5180165212505,1.9852936465133533,0.34183918418250087,True,244,moderate,0.9567539194683795,0.7112518075519255
naive,False,63.55131636810768,0.5589663246864438,0.12895443957389227,True,245,hard,,
ensemble,False,80.61974896216776,1.470396015294593,0.6645887151479464,True,245,hard,,
learnable_cp,False,69.17931622072932,1.441190704756154,0.405949662640379,True,245,hard,0.9510274284888618,1.0469331534328257
naive,True,58.32751625543334,0.6679282957226952,0.1391178929496266,False,246,hard,,
ensemble,False,69.20150421300092,1.089519047990616,0.6261638987144006,True,246,hard,,
learnable_cp,True,64.47562662990642,1.1998429678946378,0.3859288415263787,False,246,hard,0.953840740824858,1.042323848063787
naive,True,67.55223194607356,1.0816731950021055,0.11255799592373229,False,247,moderate,,
ensemble,False,76.28883015689914,2.047882477544009,0.5966203731997982,True,247,moderate,,
learnable_cp,False,73.17745897371353,1.7500610238317194,0.3636114814353642,True,247,moderate,0.9384458790144999,0.7330389130692837
naive,True,56.67014475624963,0.35909114289075195,0.10089832031361189,False,248,hard,,
ensemble,False,62.50023810310491,1.2376604267856741,0.6557103956656012,True,248,hard,,
learnable_cp,False,56.58911482004745,1.4046685879975447,0.40023149940748176,True,248,hard,0.9446088781381247,1.08660942657034
naive,True,63.04164459808921,0.5461382733448927,0.13765416473761527,False,249,hard,,
ensemble,False,74.9334079621018,1.4775073999469508,0.6841814707666757,True,249,hard,,
learnable_cp,False,66.83870379929932,1.4841774571428836,0.3958490666835229,True,249,hard,0.9453034784090806,1.038021471332513
naive,True,63.40946550448958,2.0013032331581453,0.10525534320219629,False,250,easy,,
ensemble,False,74.25958524238285,3.9000532508096937,0.5470997186110332,True,250,easy,,
learnable_cp,False,68.2404759916399,3.4493855925137176,0.3053697874271701,True,250,easy,0.9608356152720652,0.23769929551763744
naive,False,59.95252931144231,0.6167097308567105,0.14162258972323408,True,251,hard,,
ensemble,False,63.57035926434662,1.2337890685319988,0.6629720051476448,True,251,hard,,
learnable_cp,False,62.48779833346898,1.1857950369851695,0.3970795031337169,True,251,hard,0.944073896168987,1.0604838655825901
naive,True,71.00194964861747,0.6280449880001621,0.1333673454999606,False,252,hard,,
ensemble,False,86.1370322992068,1.634084726262957,0.6864472523048532,True,252,hard,,
learnable_cp,False,75.75899840972085,1.3314329567326897,0.37575866265729724,True,252,hard,0.955727620441902,0.9929616973066457
naive,False,58.97817027483929,2.2068010579361714,0.133005650736558,True,253,easy,,
ensemble,False,63.538398253356746,3.7593685097215053,0.5665725977528606,True,253,easy,,
learnable_cp,False,66.34345864623143,3.57609842454553,0.2991649163197985,True,253,easy,0.9649678732226605,0.4200708318059829
naive,True,68.77896163278122,0.9496292470513614,0.10134262962697019,False,254,moderate,,
ensemble,False,78.48303552588852,1.932557681834892,0.568226600637044,True,254,moderate,,
learnable_cp,False,72.20853981977142,1.9483878994648407,0.3949226666378568,True,254,moderate,0.9517987876924824,0.6910494549482429
naive,True,72.49940352008176,0.2174462446512807,0.13492365381135424,False,255,extreme,,
ensemble,False,88.5287999682274,0.9581328250860293,0.7024318175193962,True,255,extreme,,
learnable_cp,False,77.94501753056441,0.9764573734371698,0.4338804668504108,True,255,extreme,0.9443091396658455,1.421148351208485
naive,False,64.2214516897234,1.2239866596943423,0.10849398084576006,True,256,moderate,,
ensemble,False,75.78209250723397,1.7563125798152106,0.6144931224202678,True,256,moderate,,
learnable_cp,True,72.98388601461181,2.1064947934627716,0.3629962009404652,False,256,moderate,0.9477075270204224,0.6548955574337584
naive,True,67.78907350679347,0.4952702892567301,0.17577073190340903,False,257,extreme,,
ensemble,True,77.8686807150399,1.2789714725444536,0.7223262459843066,False,257,extreme,,
learnable_cp,False,73.59142303628767,0.728142466469622,0.4242694260067798,True,257,extreme,0.9472997683807065,1.4243571249422504
naive,False,70.43497442395721,0.7274369070081413,0.09475778679003988,True,258,moderate,,
ensemble,False,77.32090128995607,1.7917801665529347,0.6060798671152402,True,258,moderate,,
learnable_cp,False,72.94800027777407,1.4630927224113577,0.3536409109138123,True,258,moderate,0.9543822708667509,0.7489280176161441
naive,True,61.52272975579255,1.0729211450532878,0.13379446335234058,False,259,moderate,,
ensemble,False,68.22576472679103,1.967583048774167,0.6044044244912354,True,259,moderate,,
learnable_cp,False,64.09412517096393,1.969694924091404,0.36354751363642346,True,259,moderate,0.9326323557610458,0.6830012665681435
naive,False,58.63510086411302,0.6019650750477703,0.1509052754420986,True,260,hard,,
ensemble,False,66.82717685245953,1.036125484170259,0.6879997235997224,True,260,hard,,
learnable_cp,False,65.80509594740681,1.1581748913471177,0.36746439928450403,True,260,hard,0.9321252252405932,0.9724315680152671
naive,False,56.92346798054335,0.8726269929290185,0.12037587915228073,True,261,moderate,,
ensemble,False,64.72203367891314,1.8070397851601876,0.6117436922380093,True,261,moderate,,
learnable_cp,False,61.95030174696903,1.5016191491267814,0.36688197754761614,True,261,moderate,0.9567621287265581,0.7386594741066577
naive,False,58.209670224496584,1.0769709601641058,0.11096243824417994,True,262,moderate,,
ensemble,True,68.49016615238187,2.0513825401372423,0.5885890528828919,False,262,moderate,,
learnable_cp,False,71.36375523216122,1.6155404573756953,0.34288083944143555,True,262,moderate,0.9315872443925842,0.6978263187680178
naive,False,57.05783783015505,1.6424748406118852,0.134205795465639,True,263,easy,,
ensemble,False,64.5764116047756,3.8590620024830717,0.5924137762657493,True,263,easy,,
learnable_cp,False,61.053597221406726,3.6213671325933348,0.30443612946669185,True,263,easy,0.9499991043615358,0.3072710983741336
naive,False,64.58963501660719,0.9063862856612631,0.13648343775009864,True,264,moderate,,
ensemble,False,75.73261942163427,1.986530377241438,0.5826000460820252,True,264,moderate,,
learnable_cp,False,72.47545791600808,1.993158409361435,0.3708409755465104,True,264,moderate,0.9330181406968104,0.6787353173518463
naive,False,59.54440897358498,1.9104156853522487,0.08923299015527358,True,265,easy,,
ensemble,False,67.49484760347242,4.137398999184068,0.5237887930017067,True,265,easy,,
learnable_cp,False,64.09832966692919,3.370518714304056,0.33070932122222907,True,265,easy,0.9586558993604634,0.2791358233544706
naive,True,58.13831007035624,0.7346586368277677,0.09993291257898364,False,266,hard,,
ensemble,False,68.57817470831021,1.5657463866838595,0.644639690949731,True,266,hard,,
learnable_cp,True,62.963727772034666,1.081539014878582,0.42341423757095964,False,266,hard,0.9444223308296786,1.127762896085452
naive,False,61.097219434672375,0.7584587941163767,0.12259472309813238,True,267,hard,,
ensemble,False,70.18329930317726,1.2205820399023601,0.6290053480619485,True,267,hard,,
learnable_cp,False,68.54495741312115,1.3083929406373553,0.3623227015372369,True,267,hard,0.936508209775492,1.0217563975579522
naive,False,62.73519592763887,2.0529237764690373,0.11855387294301459,True,268,easy,,
ensemble,False,73.01567050584497,4.264692403245257,0.569494494982514,True,268,easy,,
learnable_cp,False,69.40134269413738,3.627256978925329,0.34536703098208804,True,268,easy,0.9523461733998955,0.35020058544626426
naive,True,74.6533873783528,0.3017650362993932,0.15824413670877344,False,269,extreme,,
ensemble,False,78.37574142773072,0.8885050327695339,0.7228124825716545,True,269,extreme,,
learnable_cp,False,76.19080796388661,0.8178814540363933,0.4175278464134523,True,269,extreme,0.9437777793669858,1.4143588332583723
naive,True,68.97081853183244,0.6741599974647037,0.1313059471546332,False,270,hard,,
ensemble,True,78.86477145360807,1.1911505781298013,0.6475549002653511,False,270,hard,,
learnable_cp,False,76.3178908670613,0.9456642197337144,0.3769246229074212,True,270,hard,0.9331739554243101,1.0593015696938675
naive,True,64.69610106727896,0.35998451735765025,0.12981893236174397,False,271,extreme,,
ensemble,True,75.79350941817842,0.9911805848286113,0.6941410324002584,False,271,extreme,,
learnable_cp,False,69.40652719198029,1.1152408917556367,0.4030739931350119,True,271,extreme,0.9420872206264961,1.4355079302702756
naive,True,64.79964553228393,0.8590254271107649,0.15592368369231116,False,272,moderate,,
ensemble,True,79.30134354876543,1.9406660491395087,0.5735843598070359,False,272,moderate,,
learnable_cp,False,75.20095804113056,1.9097683790812798,0.38044480056089675,True,272,moderate,0.9510061351999323,0.6450938333838913
naive,False,54.57002529556852,2.2363173153732467,0.1084402633920988,True,273,easy,,
ensemble,False,67.4866122771097,3.8998887646958065,0.5555735262858131,True,273,easy,,
learnable_cp,False,63.789065904953596,3.3491997345068567,0.31117447928373526,True,273,easy,0.9610012594344142,0.3057346229655674
naive,False,67.76903469337977,1.027916111465863,0.12879788134647485,True,274,moderate,,
ensemble,True,82.5810429126912,2.2837391200486876,0.5823486668529159,False,274,moderate,,
learnable_cp,False,73.24500054010548,1.780314805086509,0.3500193535505647,True,274,moderate,0.9533741106518562,0.7638662652815832
naive,True,62.07613523011802,1.8360186368510427,0.11489099209553172,False,275,easy,,
ensemble,False,71.84643095554476,3.8165959811344856,0.5488626422934323,True,275,easy,,
learnable_cp,False,66.2506202776147,3.8283048911150837,0.33917216252345256,True,275,easy,0.9478147918164572,0.42017426557612675
naive,True,61.931098642757284,0.9433779273650116,0.13111585512889698,False,276,moderate,,
ensemble,False,76.96036235984461,1.8542781521668055,0.5679581750177006,True,276,moderate,,
learnable_cp,False,68.35874738097975,1.7707529025632534,0.3592373645681461,True,276,moderate,0.9691427820528427,0.6079354925645561
naive,False,69.61792376204136,0.7855228033537799,0.13208318130409016,True,277,moderate,,
ensemble,False,80.43466713762575,1.7692550597736927,0.5923853373149223,True,277,moderate,,
learnable_cp,False,75.47562150487352,1.6586573843908616,0.41440307661375325,True,277,moderate,0.9529627936926536,0.7039352064792636
naive,True,70.4449297935466,0.46331230148874547,0.12962890433627453,False,278,hard,,
ensemble,False,80.07678788602217,1.3493411209206585,0.687037149365661,True,278,hard,,
learnable_cp,False,74.51328579920967,0.761196713305152,0.40125220616155854,True,278,hard,0.9411713255174861,1.0549548899284045
naive,False,52.569103070973135,0.750604456260691,0.14707165337825984,True,279,hard,,
ensemble,False,62.5642307864692,0.9808374681037748,0.6265801970065076,True,279,hard,,
learnable_cp,True,59.68473771486848,0.8032229632354666,0.35425234552827267,False,279,hard,0.9474648160137609,0.968768507619025
naive,False,52.95940369335861,1.9231437459213725,0.1350514725154884,True,280,easy,,
ensemble,False,62.07900793448754,3.6803335730176823,0.541754511208524,True,280,easy,,
learnable_cp,False,57.40877929501964,3.128107618908209,0.3407170245479139,True,280,easy,0.9466214788067623,0.4300472883209442
naive,True,60.05657405431967,0.6226853083118283,0.15819922797892258,False,281,hard,,
ensemble,False,73.0308112109917,1.521290473788965,0.6256633717946191,True,281,hard,,
learnable_cp,True,67.22927695791505,1.0273157800883583,0.41131868116448284,False,281,hard,0.9424804905114544,1.097372022481054
naive,True,63.311993315620875,1.2553150804426219,0.11813368397136542,False,282,moderate,,
ensemble,False,72.23189598482207,1.9602199713744886,0.6031092404802427,True,282,moderate,,
learnable_cp,False,64.98881418333835,1.5627884052100744,0.3392435454662346,True,282,moderate,0.9561650937657831,0.6695547211562214
naive,False,52.335227264827076,1.8099527476183679,0.13120754352046593,True,283,easy,,
ensemble,False,65.30589519974296,4.092888256095624,0.5435436818674655,True,283,easy,,
learnable_cp,False,60.58803514814463,3.5860795629085422,0.303429323254204,True,283,easy,0.9541729469676257,0.26047489496300996
naive,False,67.76512353364087,0.9985909181706537,0.14474953760880205,True,284,moderate,,
ensemble,True,82.25097674477617,1.8596707520493365,0.5958930423251104,False,284,moderate,,
learnable_cp,False,76.96831931698048,1.5135886472355158,0.3437793791692194,True,284,moderate,0.9724011510018439,0.7948339915934668
naive,True,67.0499688937904,0.46065326316133137,0.13211282550248504,False,285,hard,,
ensemble,True,79.39154100414997,1.1715767140004707,0.6607167272162304,False,285,hard,,
learnable_cp,False,73.76980293610544,0.7585433325671727,0.40585935623061076,True,285,hard,0.9559986556598603,1.0760035315103933
naive,True,51.496386893847706,1.9218004730760474,0.13102643023270596,False,286,easy,,
ensemble,False,58.89527709232047,3.9075154415085804,0.5543401312430597,True,286,easy,,
learnable_cp,False,58.16556164407498,3.5404834055167758,0.3259046966247499,True,286,easy,0.9505482588912629,0.4524607703641173
naive,True,69.36749822057799,0.5880897865030288,0.17273290691150744,False,287,hard,,
ensemble,False,75.32049961124817,1.5324181175173486,0.6448248068962774,True,287,hard,,
learnable_cp,True,68.79599757683638,1.079992547023671,0.39669508999847447,False,287,hard,0.9240681809860678,1.146798015080344
naive,True,68.61560578615129,0.9186911016493979,0.09308324944026664,False,288,hard,,
ensemble,False,76.92205236361612,1.2420662507040825,0.6159781724191403,True,288,hard,,
learnable_cp,False,71.36072868133203,1.4048844087309549,0.4158098960011309,True,288,hard,0.9518116864122741,1.0675855212675898
naive,False,64.49004000392726,0.5619328957107919,0.09968513109462152,True,289,hard,,
ensemble,False,75.14316059914509,0.9475731845393802,0.6517723809401174,True,289,hard,,
learnable_cp,False,73.85137264373581,1.2378920759540735,0.3858915595900735,True,289,hard,0.944125132525944,1.0495683300558278
naive,True,66.11158166873832,0.49431575541536676,0.12995422288931288,False,290,hard,,
ensemble,True,75.32026634136358,1.2443674125276518,0.6559266764358354,False,290,hard,,
learnable_cp,True,72.52776942400774,1.1231547315305355,0.3904342481585809,False,290,hard,0.958100308692333,1.0225009923184896
naive,False,57.62347976548819,1.178727197158079,0.13471510012782215,True,291,moderate,,
ensemble,False,62.41601615615439,1.9191446641603267,0.6112094083216232,True,291,moderate,,
learnable_cp,False,62.26541215961677,1.9272702198502523,0.34949201842710037,True,291,moderate,0.9590794101485894,0.764765159651072
naive,True,64.68286595423257,1.0939496645102496,0.08365412680327247,False,292,moderate,,
ensemble,True,74.15664602688867,1.6477624333601568,0.6120532113754562,False,292,moderate,,
learnable_cp,False,68.53983330859505,1.7313208468016017,0.370911177834193,True,292,moderate,0.9625278620408638,0.7484507469949256
naive,False,60.01961907787253,1.6662584087874366,0.11518165583205578,True,293,easy,,
ensemble,False,62.74039798611605,3.98983273268243,0.5230785604100927,True,293,easy,,
learnable_cp,True,59.6519146774041,3.718625792403963,0.3297100479236211,False,293,easy,0.9472645566692693,0.3922772989041852
naive,True,66.9543486131868,0.6744707133284515,0.14765016810889342,False,294,hard,,
ensemble,False,78.07066844577648,1.426926324214961,0.6479742502789064,True,294,hard,,
learnable_cp,False,72.80927470080505,1.1905736960333309,0.3790195802419271,True,294,hard,0.9573695087223244,1.0155113809668137
naive,True,59.4425031177475,0.7386776004449425,0.10178355280906345,False,295,moderate,,
ensemble,False,68.15412865475287,1.9977832062243093,0.5838659889533464,True,295,moderate,,
learnable_cp,False,62.840106318524136,1.7135733485231264,0.36064361829144587,True,295,moderate,0.9405779355423742,0.8030392240387638
naive,True,68.8189063965527,0.24888100432338167,0.1561541537392668,False,296,extreme,,
ensemble,False,81.2962615048634,0.8504528933981248,0.6947769954114245,True,296,extreme,,
learnable_cp,False,75.07935378635143,1.3755830036977597,0.407960005385508,True,296,extreme,0.9438083014526543,1.376240057627193
naive,True,63.86763912839497,0.4051769347898251,0.11565370975844047,False,297,hard,,
ensemble,False,77.6645190055408,1.2061139861094161,0.6725167138415014,True,297,hard,,
learnable_cp,False,72.96726089973566,1.1739328267042721,0.4156305304687791,True,297,hard,0.9498788367888757,1.033695335549556
naive,False,54.83436496051979,1.4402745580984153,0.11320821608359928,True,298,moderate,,
ensemble,False,71.09065001550906,1.4883847863036581,0.5899965665173122,True,298,moderate,,
learnable_cp,False,66.68674409782749,1.8989532263638755,0.3532053679135047,True,298,moderate,0.939644151432225,0.7291166738837266
naive,True,58.627956708732015,0.46612711292754067,0.11853326181785546,False,299,hard,,
ensemble,True,71.32935000774607,1.3665454485298987,0.6386438078356067,False,299,hard,,
learnable_cp,False,62.675316209070765,1.326690156192082,0.404339470746203,True,299,hard,0.9385373335218201,0.9932787932606821
naive,False,53.74836030260938,1.275310463194628,0.12385684599623875,True,300,moderate,,
ensemble,False,67.3420902589887,1.7644903343239788,0.6475569989216559,True,300,moderate,,
learnable_cp,False,65.56033005245513,1.8898139443353377,0.3398484377306371,True,300,moderate,0.943576853141892,0.7425133064643051
naive,True,56.52714556650611,2.265587717254923,0.12872341001214463,False,301,easy,,
ensemble,False,61.78783119476978,3.9381813675364548,0.5296754723968266,True,301,easy,,
learnable_cp,False,57.87433736434651,3.7062018802424572,0.33153750477387,True,301,easy,0.9655063257926811,0.2803302455847851
naive,True,65.58029596575504,0.3847398889864732,0.1327520861942152,False,302,extreme,,
ensemble,False,74.8069815118127,1.0875562572199897,0.7088339956767435,True,302,extreme,,
learnable_cp,False,67.22929322147529,1.09327068238576,0.4196485237076025,True,302,extreme,0.9501228655079028,1.4687877480288458
naive,True,68.89757010158762,0.7632222050192979,0.11924655189787035,False,303,extreme,,
ensemble,True,73.49726510563892,0.8533206173798725,0.6872172969746174,False,303,extreme,,
learnable_cp,False,70.7049775857132,0.6662996479101743,0.41649621431165407,True,303,extreme,0.9337578302586663,1.3576443710340043
naive,False,55.70165072418172,0.7989457114349028,0.10080739662164129,True,304,moderate,,
ensemble,False,62.93967198836123,2.07968544286251,0.5972815870203879,True,304,moderate,,
learnable_cp,False,63.27883368948584,2.062358593174104,0.3325253306986858,True,304,moderate,0.9498553700573298,0.7988978324392989
naive,False,69.01184259902818,0.892780375621633,0.1490352631241508,True,305,moderate,,
ensemble,False,80.51660415446926,2.26460907971758,0.5903234123681321,True,305,moderate,,
learnable_cp,False,77.69919941390907,1.8530508301166533,0.3876870071953336,True,305,moderate,0.9438281691226075,0.6255287017252921
naive,True,65.32195063484815,1.4664250143787168,0.12773491023705136,False,306,moderate,,
ensemble,False,73.87976832760484,1.9597311532283093,0.5822018567420377,True,306,moderate,,
learnable_cp,False,70.67541729103888,2.072783001055831,0.3505890073705735,True,306,moderate,0.9507407190120831,0.7120406631671543
naive,False,51.7702595655378,1.7261007746952048,0.06723538689999373,True,307,easy,,
ensemble,False,64.67464912056528,4.43942155565984,0.5269324333333621,True,307,easy,,
learnable_cp,False,55.503468239538265,3.3602046962194585,0.3659600479464118,True,307,easy,0.9516779549171267,0.3134968767729233
naive,True,68.8622263198444,0.6266288727864774,0.12006704963855014,False,308,hard,,
ensemble,False,76.99975365761632,1.1669954877582467,0.6842384850964993,True,308,hard,,
learnable_cp,False,69.77047787862575,1.221846608567913,0.41959587890284056,True,308,hard,0.9608592956361213,1.0019165138813175
naive,False,62.87542678012669,1.9421687418081222,0.10308492580908075,True,309,easy,,
ensemble,False,68.416306286136,3.9943964788414634,0.5673385993514055,True,309,easy,,
learnable_cp,False,68.10278413758522,3.7503428556045,0.3231735970223011,True,309,easy,0.9490185475523535,0.4148545315597853
naive,False,81.42005580780771,0.6806927723502045,0.16632470976099453,True,310,hard,,
ensemble,False,90.727475866407,0.9416145261073918,0.6560947955739262,True,310,hard,,
learnable_cp,False,85.09106588649838,1.0349642047235705,0.3937666944705258,True,310,hard,0.9444246348125658,1.1021472536821812
naive,False,56.590083958227055,1.1593641480053538,0.13151312439940366,True,311,moderate,,
ensemble,False,65.94629661170016,1.9363478074611604,0.5978159736082148,True,311,moderate,,
learnable_cp,False,63.64344506242375,1.5325420625686264,0.35008628837226635,True,311,moderate,0.9513994041932895,0.6440718832206663
naive,False,62.99894338716263,2.5591522643451228,0.12865996851460743,True,312,easy,,
ensemble,False,73.68451901880793,4.1089349821426095,0.5401904145647914,True,312,easy,,
learnable_cp,False,66.16883544923752,3.655188621948094,0.3585487284151305,True,312,easy,0.9447081401126125,0.3977074519561261
naive,False,68.7601357582107,1.0652123694950584,0.12075020998245357,True,313,moderate,,
ensemble,False,78.16367060382649,1.9819787331219927,0.6205485384135485,True,313,moderate,,
learnable_cp,False,69.27498159421901,2.017466125270036,0.36849965662226286,True,313,moderate,0.9578893328689715,0.7275313939429711
naive,True,70.53325700738044,0.39119314671225064,0.12699182532238928,False,314,extreme,,
ensemble,False,86.20869176707969,0.9620079452994177,0.6964105963356657,True,314,extreme,,
learnable_cp,False,78.40956800898383,0.5859354464559555,0.4475307440071532,True,314,extreme,0.9680809932960589,1.4242328540678688
naive,True,53.10433461005382,1.0715415713257053,0.1483603453635927,False,315,moderate,,
ensemble,True,65.62203176701226,2.1274812141643804,0.5596420303767063,False,315,moderate,,
learnable_cp,False,58.9735008527711,1.9175529782840652,0.3606991115336405,True,315,moderate,0.9591070630895745,0.6530292260671595
naive,True,54.02316906856859,0.8660848578140602,0.10858716901883464,False,316,moderate,,
ensemble,False,62.757860137597,2.317103588181669,0.6006243642926794,True,316,moderate,,
learnable_cp,False,59.2745030999503,1.9621386940218133,0.36257435693395546,True,316,moderate,0.9549818000590591,0.6806679857207917
naive,False,60.47368107977318,0.9614783810440403,0.0874885711314189,True,317,moderate,,
ensemble,False,71.68454579785453,2.04492961749927,0.5903454044245213,True,317,moderate,,
learnable_cp,False,63.846385867444084,1.372322893282267,0.36794524590665184,True,317,moderate,0.9411309891818176,0.7523074868425
naive,False,57.91704117950413,0.7529442227408564,0.10454314005339466,True,318,moderate,,
ensemble,False,67.39929736312187,2.04557898181183,0.571506088485325,True,318,moderate,,
learnable_cp,False,63.55324542686268,1.6677818643523532,0.3464904532066762,True,318,moderate,0.9493825732344296,0.6948331197771318
naive,False,53.318663490915625,2.201798535689959,0.08397538932424595,True,319,easy,,
ensemble,False,65.26737654305182,4.21165241424841,0.5342415479187975,True,319,easy,,
learnable_cp,False,57.608127823767596,3.552819576910688,0.3257759911300691,True,319,easy,0.941195349949749,0.3204301043685827
naive,False,69.59411014138772,0.6819955266407497,0.14580399994373736,True,320,hard,,
ensemble,True,76.92857535902255,1.7128610389721517,0.6557758268049309,False,320,hard,,
learnable_cp,False,71.05679377900951,1.1155066916964245,0.3920687328648843,True,320,hard,0.953480989759845,1.0331629573953511
naive,True,62.82707440447544,1.9033678468042876,0.15676959470893168,False,321,easy,,
ensemble,True,72.64081645533645,4.049339731376994,0.5341884847893879,False,321,easy,,
learnable_cp,False,68.01331949459282,3.771165496688471,0.31228145908500293,True,321,easy,0.9392097510899384,0.3092439897089366
naive,False,53.0896724162871,0.8771370730760867,0.13753067436728575,True,322,moderate,,
ensemble,False,62.65125232530616,2.137008703243512,0.6317960451857922,True,322,moderate,,
learnable_cp,False,60.655192856873626,1.5999523201964545,0.36022665566481127,True,322,moderate,0.9396543312366109,0.6736376665246407
naive,False,67.69640425042547,0.3713102184936556,0.1316033339528981,True,323,hard,,
ensemble,True,77.94891914497396,1.1604622947987207,0.6527933622250739,False,323,hard,,
learnable_cp,False,71.69539167462126,1.2850680939615515,0.3739996833669903,True,323,hard,0.9561301138626799,1.019444599585977
naive,True,69.62370020590689,0.17219445910792397,0.15901795064770763,False,324,extreme,,
ensemble,True,79.6235441347264,0.9650301815366127,0.6904491480992097,False,324,extreme,,
learnable_cp,False,76.72962464325677,0.5572348452369712,0.44927111240356876,True,324,extreme,0.9291802533294313,1.3769052895515574
naive,False,61.74704219687874,1.1446735276225015,0.12515067630402504,True,325,moderate,,
ensemble,False,75.50966591952749,1.998675404363056,0.5678565235713462,True,325,moderate,,
learnable_cp,False,70.84780921498121,1.5867540550939485,0.3648794878312188,True,325,moderate,0.9274660896741361,0.7017766603564508
naive,True,66.35538683216424,0.6029542935303333,0.13126266441418666,False,326,hard,,
ensemble,False,75.0556418146909,1.6833982658477393,0.6713771856139642,True,326,hard,,
learnable_cp,False,65.6456156508715,1.3674255484441726,0.38968905455745534,True,326,hard,0.9662580004849112,1.0495065960802494
naive,False,68.60875386830598,1.2324038537669808,0.10825108500687049,True,327,moderate,,
ensemble,False,79.19293697955416,1.997319959020658,0.5706206330739154,True,327,moderate,,
learnable_cp,False,74.851467435778,1.8663422483698642,0.3584445733976189,True,327,moderate,0.9491796521949717,0.7664260183458994
naive,True,64.04744754912511,0.6305591894694562,0.16181373346116268,False,328,hard,,
ensemble,False,69.98788297509711,1.7527915628661526,0.6670951353662982,True,328,hard,,
learnable_cp,False,67.39379703464739,1.5818636046389425,0.38585000523805224,True,328,hard,0.9337691130378821,1.008499093858119
naive,True,60.119373391515914,0.9285881642872662,0.0997879992191102,False,329,hard,,
ensemble,True,68.66723746157776,1.5144335563706401,0.66928078720528,False,329,hard,,
learnable_cp,False,65.18032537420599,1.3344455855101915,0.3746019002538432,True,329,hard,0.9674993955905882,1.0753085349487266
naive,True,57.0889892113954,1.9711690733967457,0.11026001396396849,False,330,easy,,
ensemble,False,63.282352374801626,4.0287472603883465,0.5725243545466069,True,330,easy,,
learnable_cp,False,61.274149788654086,3.5136159735432537,0.3282148570504788,True,330,easy,0.9443502091037591,0.3626602667820075
naive,False,60.94194072652692,0.39489664223580134,0.1360892571864328,True,331,hard,,
ensemble,False,70.60124860677784,1.2933933975498026,0.6369733251489287,True,331,hard,,
learnable_cp,False,62.84809665706667,1.0410353386547238,0.3765950605230977,True,331,hard,0.9319343600283683,1.0762250052738969
naive,True,62.12970875782164,2.2646381483850897,0.1259828678120372,False,332,easy,,
